"siteName","stateCode","siteVisitName","scientificName","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"SATFLB0017","SA",20130807,"Acacia tetragonophylla",-30.33181,139.3737,2013-08-07,43,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Dissocarpus paradoxus",-30.33181,139.3737,2013-08-07,2,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Enchylaena tomentosa var. tomentosa",-30.33181,139.3737,2013-08-07,1,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Enneapogon nigricans",-30.33181,139.3737,2013-08-07,4,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Eremophila freelingii",-30.33181,139.3737,2013-08-07,1,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Euphorbia australis",-30.33181,139.3737,2013-08-07,1,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Hibiscus sturtii var. grandiflorus",-30.33181,139.3737,2013-08-07,1,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Ptilotus obovatus",-30.33181,139.3737,2013-08-07,1,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Sida fibulifera",-30.33181,139.3737,2013-08-07,78,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Sida petrophila",-30.33181,139.3737,2013-08-07,2,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,"Solanum quadriloculatum",-30.33181,139.3737,2013-08-07,7,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0017","SA",20130807,NA,-30.33181,139.3737,2013-08-07,59,212.022,21.117,39.7027,1.39035,18.9599,"DRY",7.9,0.0425,NA
"SATFLB0018","SA",20130808,"Acacia victoriae subsp. victoriae",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Cassinia complanata",-30.21904,139.3241,2013-08-08,3,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Codonocarpus pyramidalis",-30.21904,139.3241,2013-08-08,4,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Cymbopogon ambiguus",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Eremophila deserti",-30.21904,139.3241,2013-08-08,3,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Eucalyptus flindersii",-30.21904,139.3241,2013-08-08,8,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Eucalyptus intertexta",-30.21904,139.3241,2013-08-08,10,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Exocarpos aphyllus",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Heliotropium asperrimum",-30.21904,139.3241,2013-08-08,2,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Indigofera longibractea",-30.21904,139.3241,2013-08-08,2,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Lomandra multiflora subsp. dura",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Olearia decurrens",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Pterocaulon sphacelatum",-30.21904,139.3241,2013-08-08,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Scaevola humilis",-30.21904,139.3241,2013-08-08,15,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Sida petrophila",-30.21904,139.3241,2013-08-08,5,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Solanum quadriloculatum",-30.21904,139.3241,2013-08-08,5,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Triodia irritans",-30.21904,139.3241,2013-08-08,312,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,"Xanthorrhoea quadrangulata",-30.21904,139.3241,2013-08-08,2,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20130808,NA,-30.21904,139.3241,2013-08-08,98,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.575,0.055,NA
"SATFLB0018","SA",20180808,"Acacia continua",-30.21904,139.3241,2018-08-08 11:10:00,3,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Acacia rivalis",-30.21904,139.3241,2018-08-08 11:10:00,1,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Acacia victoriae subsp. victoriae",-30.21904,139.3241,2018-08-08 11:10:00,3,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Cassinia laevis",-30.21904,139.3241,2018-08-08 11:10:00,7,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Codonocarpus pyramidalis",-30.21904,139.3241,2018-08-08 11:10:00,5,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Eremophila deserti",-30.21904,139.3241,2018-08-08 11:10:00,3,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Eucalyptus intertexta",-30.21904,139.3241,2018-08-08 11:10:00,7,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Eucalyptus socialis",-30.21904,139.3241,2018-08-08 11:10:00,7,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Indigofera longibractea",-30.21904,139.3241,2018-08-08 11:10:00,2,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Olearia decurrens",-30.21904,139.3241,2018-08-08 11:10:00,4,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Triodia",-30.21904,139.3241,2018-08-08 11:10:00,327,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,"Xanthorrhoea quadrangulata",-30.21904,139.3241,2018-08-08 11:10:00,4,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0018","SA",20180808,NA,-30.21904,139.3241,2018-08-08 11:10:00,91,251.189,20.9486,37.6212,0.340711,16.9478,"DRY",7.39,0.0516666666666667,"Sandy loam"
"SATFLB0019","SA",20130809,"Acacia tetragonophylla",-30.21953,139.2329,2013-08-09,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Acacia victoriae subsp. victoriae",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Alectryon oleifolius subsp. canescens",-30.21953,139.2329,2013-08-09,5,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Aristida nitidula",-30.21953,139.2329,2013-08-09,3,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Cymbopogon obtectus",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Cynanchum viminale subsp. australe",-30.21953,139.2329,2013-08-09,3,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Dodonaea lobulata",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Eremophila freelingii",-30.21953,139.2329,2013-08-09,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Eucalyptus intertexta",-30.21953,139.2329,2013-08-09,30,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Hakea leucoptera",-30.21953,139.2329,2013-08-09,8,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Indigofera cornuligera subsp. flindersensis",-30.21953,139.2329,2013-08-09,3,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Maireana",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Maireana triptera",-30.21953,139.2329,2013-08-09,6,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Prostanthera striatiflora",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Pterocaulon sphacelatum",-30.21953,139.2329,2013-08-09,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Rhagodia parabolica",-30.21953,139.2329,2013-08-09,14,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Scaevola humilis",-30.21953,139.2329,2013-08-09,3,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Senecio magnificus",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Sida petrophila",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Solanum ellipticum",-30.21953,139.2329,2013-08-09,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,"Triodia irritans",-30.21953,139.2329,2013-08-09,220,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20130809,NA,-30.21953,139.2329,2013-08-09,102,243.692,20.986,38.1849,0.640134,17.4894,"DRY",9.52,0.217,NA
"SATFLB0019","SA",20180807,"Acacia tetragonophylla",-30.21953,139.2329,2018-08-07 10:00:34,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Alectryon oleifolius subsp. canescens",-30.21953,139.2329,2018-08-07 10:00:34,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Cynanchum viminale subsp. australe",-30.21953,139.2329,2018-08-07 10:00:34,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Eucalyptus intertexta",-30.21953,139.2329,2018-08-07 10:00:34,26,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Gossypium sturtianum",-30.21953,139.2329,2018-08-07 10:00:34,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Hakea leucoptera subsp. leucoptera",-30.21953,139.2329,2018-08-07 10:00:34,15,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Indigofera cornuligera subsp. flindersensis",-30.21953,139.2329,2018-08-07 10:00:34,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Rhagodia parabolica",-30.21953,139.2329,2018-08-07 10:00:34,10,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Senna artemisioides subsp. x artemisioides",-30.21953,139.2329,2018-08-07 10:00:34,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Solanum ellipticum",-30.21953,139.2329,2018-08-07 10:00:34,1,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Triodia",-30.21953,139.2329,2018-08-07 10:00:34,218,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,"Vittadinia arida",-30.21953,139.2329,2018-08-07 10:00:34,2,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0019","SA",20180807,NA,-30.21953,139.2329,2018-08-07 10:00:34,76,243.692,20.986,38.1849,0.640134,17.4894,"DRY",7.89,0.046,"Loam"
"SATFLB0020","SA",20130810,"Abutilon halophilum",-30.25568,139.2272,2013-08-10,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Acacia oswaldii",-30.25568,139.2272,2013-08-10,5,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Acacia rivalis",-30.25568,139.2272,2013-08-10,5,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Alectryon oleifolius subsp. canescens",-30.25568,139.2272,2013-08-10,6,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Amyema miquelii",-30.25568,139.2272,2013-08-10,35,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Carrichtera annua",-30.25568,139.2272,2013-08-10,9,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Dissocarpus paradoxus",-30.25568,139.2272,2013-08-10,3,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Enchylaena tomentosa var. tomentosa",-30.25568,139.2272,2013-08-10,6,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Eucalyptus socialis subsp. socialis",-30.25568,139.2272,2013-08-10,151,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Hakea leucoptera",-30.25568,139.2272,2013-08-10,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Maireana erioclada",-30.25568,139.2272,2013-08-10,9,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Maireana trichoptera",-30.25568,139.2272,2013-08-10,3,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Myoporum platycarpum subsp. platycarpum",-30.25568,139.2272,2013-08-10,55,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Rhagodia parabolica",-30.25568,139.2272,2013-08-10,2,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Rhagodia spinescens",-30.25568,139.2272,2013-08-10,3,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Sclerolaena diacantha",-30.25568,139.2272,2013-08-10,28,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Senna artemisioides subsp. x coriacea",-30.25568,139.2272,2013-08-10,3,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Senna artemisioides subsp. x petiolaris",-30.25568,139.2272,2013-08-10,7,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,"Triodia scariosa",-30.25568,139.2272,2013-08-10,20,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20130810,NA,-30.25568,139.2272,2013-08-10,79,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",8.4,0.132,NA
"SATFLB0020","SA",20180807,"Acacia oswaldii",-30.25568,139.2272,2018-08-07 12:00:00,20,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Acacia rivalis",-30.25568,139.2272,2018-08-07 12:00:00,11,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Acacia victoriae subsp. victoriae",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Alectryon oleifolius subsp. canescens",-30.25568,139.2272,2018-08-07 12:00:00,11,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Amyema miquelii",-30.25568,139.2272,2018-08-07 12:00:00,24,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Amyema miraculosa subsp. boormanii",-30.25568,139.2272,2018-08-07 12:00:00,2,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Atriplex stipitata",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Carrichtera annua",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Dissocarpus paradoxus",-30.25568,139.2272,2018-08-07 12:00:00,10,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Enchylaena tomentosa var. tomentosa",-30.25568,139.2272,2018-08-07 12:00:00,3,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Eucalyptus socialis subsp. socialis",-30.25568,139.2272,2018-08-07 12:00:00,103,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Hakea leucoptera subsp. leucoptera",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Maireana pentatropis",-30.25568,139.2272,2018-08-07 12:00:00,10,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Myoporum platycarpum subsp. platycarpum",-30.25568,139.2272,2018-08-07 12:00:00,31,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Rhagodia parabolica",-30.25568,139.2272,2018-08-07 12:00:00,4,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Sclerolaena diacantha",-30.25568,139.2272,2018-08-07 12:00:00,2,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Senna artemisioides subsp. filifolia",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Senna artemisioides subsp. x coriacea",-30.25568,139.2272,2018-08-07 12:00:00,1,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Senna artemisioides subsp. x petiolaris",-30.25568,139.2272,2018-08-07 12:00:00,8,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"Triodia",-30.25568,139.2272,2018-08-07 12:00:00,19,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,"sclerolaena obliquicuspis",-30.25568,139.2272,2018-08-07 12:00:00,28,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0020","SA",20180807,NA,-30.25568,139.2272,2018-08-07 12:00:00,69,236.901,20.9917,38.3815,0.759332,17.6843,"DRY",7.54333333333333,0.0403333333333333,"Sandy loam"
"SATFLB0021","SA",20130814,"Caesia calliantha",-30.41211,139.2199,2013-08-14,3,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Callitris glaucophylla",-30.41211,139.2199,2013-08-14,15,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Calotis hispidula",-30.41211,139.2199,2013-08-14,2,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Cheilanthes distans",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Digitaria brownii",-30.41211,139.2199,2013-08-14,6,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Einadia nutans subsp. nutans",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Enneapogon nigricans",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Eucalyptus flindersii",-30.41211,139.2199,2013-08-14,17,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Eucalyptus intertexta",-30.41211,139.2199,2013-08-14,28,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Goodenia havilandii",-30.41211,139.2199,2013-08-14,2,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Goodenia vernicosa",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Hybanthus monopetalus",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Lepidium papillosum",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Melaleuca uncinata",-30.41211,139.2199,2013-08-14,55,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Poaceae",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Solanum cleistogamum",-30.41211,139.2199,2013-08-14,1,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,"Triodia scariosa",-30.41211,139.2199,2013-08-14,281,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20130814,NA,-30.41211,139.2199,2013-08-14,111,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",7.51428571428571,0.202857142857143,NA
"SATFLB0021","SA",20180809,"Callitris glaucophylla",-30.41211,139.2199,2018-08-09 14:07:33,19,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",6.06333333333333,0.0276666666666667,"Loam"
"SATFLB0021","SA",20180809,"Eucalyptus intertexta",-30.41211,139.2199,2018-08-09 14:07:33,59,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",6.06333333333333,0.0276666666666667,"Loam"
"SATFLB0021","SA",20180809,"Melaleuca uncinata",-30.41211,139.2199,2018-08-09 14:07:33,57,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",6.06333333333333,0.0276666666666667,"Loam"
"SATFLB0021","SA",20180809,"Triodia",-30.41211,139.2199,2018-08-09 14:07:33,263,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",6.06333333333333,0.0276666666666667,"Loam"
"SATFLB0021","SA",20180809,NA,-30.41211,139.2199,2018-08-09 14:07:33,104,252.046,20.8415,37.7085,0.575387,17.0674,"DRY",6.06333333333333,0.0276666666666667,"Loam"
