"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"SAAKAN0003","SA",20201011,"Caryophyllaceae",-35.74408,137.334,"2020-10-11T10:53:05",1
"SAAKAN0003","SA",20201011,"Casuarinaceae",-35.74408,137.334,"2020-10-11T10:53:05",34
"SAAKAN0003","SA",20201011,"Crassulaceae",-35.74408,137.334,"2020-10-11T10:53:05",1
"SAAKAN0003","SA",20201011,"Cyperaceae",-35.74408,137.334,"2020-10-11T10:53:05",29
"SAAKAN0003","SA",20201011,"Droseraceae",-35.74408,137.334,"2020-10-11T10:53:05",3
"SAAKAN0003","SA",20201011,"Fabaceae",-35.74408,137.334,"2020-10-11T10:53:05",4
"SAAKAN0003","SA",20201011,"Geraniaceae",-35.74408,137.334,"2020-10-11T10:53:05",2
"SAAKAN0003","SA",20201011,"Haloragaceae",-35.74408,137.334,"2020-10-11T10:53:05",10
"SAAKAN0003","SA",20201011,"Myrtaceae",-35.74408,137.334,"2020-10-11T10:53:05",157
"SAAKAN0003","SA",20201011,"Oxalidaceae",-35.74408,137.334,"2020-10-11T10:53:05",1
"SAAKAN0003","SA",20201011,"Poaceae",-35.74408,137.334,"2020-10-11T10:53:05",21
"SAAKAN0003","SA",20201011,"Ranunculaceae",-35.74408,137.334,"2020-10-11T10:53:05",19
"SAAKAN0003","SA",20201011,"Urticaceae",-35.74408,137.334,"2020-10-11T10:53:05",5
"SAAKAN0003","SA",20201011,"Xanthorrhoeaceae",-35.74408,137.334,"2020-10-11T10:53:05",31
"SAAKAN0004","SA",20181022,"Casuarinaceae",-35.72315,136.9732,"2018-10-22T10:58:17",33
"SAAKAN0004","SA",20181022,"Chenopodiaceae",-35.72315,136.9732,"2018-10-22T10:58:17",4
"SAAKAN0004","SA",20181022,"Dilleniaceae",-35.72315,136.9732,"2018-10-22T10:58:17",7
"SAAKAN0004","SA",20181022,"Droseraceae",-35.72315,136.9732,"2018-10-22T10:58:17",7
"SAAKAN0004","SA",20181022,"Elaeocarpaceae",-35.72315,136.9732,"2018-10-22T10:58:17",4
"SAAKAN0004","SA",20181022,"Ericaceae",-35.72315,136.9732,"2018-10-22T10:58:17",450
"SAAKAN0004","SA",20181022,"Fabaceae",-35.72315,136.9732,"2018-10-22T10:58:17",176
"SAAKAN0004","SA",20181022,"Lauraceae",-35.72315,136.9732,"2018-10-22T10:58:17",2
"SAAKAN0004","SA",20181022,"Myrtaceae",-35.72315,136.9732,"2018-10-22T10:58:17",363
"SAAKAN0004","SA",20181022,"Proteaceae",-35.72315,136.9732,"2018-10-22T10:58:17",191
"SAAKAN0004","SA",20181022,"Rutaceae",-35.72315,136.9732,"2018-10-22T10:58:17",38
"SAAKAN0004","SA",20181022,"Santalaceae",-35.72315,136.9732,"2018-10-22T10:58:17",23
"SAAKAN0004","SA",20181022,"Violaceae",-35.72315,136.9732,"2018-10-22T10:58:17",1
"SAAKAN0004","SA",20181022,"Xanthorrhoeaceae",-35.72315,136.9732,"2018-10-22T10:58:17",279
"SAAKAN0004","SA",20201008,"Casuarinaceae",-35.72315,136.9732,"2020-10-08T10:13:54",25
"SAAKAN0004","SA",20201008,"Dilleniaceae",-35.72315,136.9732,"2020-10-08T10:13:54",1
"SAAKAN0004","SA",20201008,"Droseraceae",-35.72315,136.9732,"2020-10-08T10:13:54",8
"SAAKAN0004","SA",20201008,"Elaeocarpaceae",-35.72315,136.9732,"2020-10-08T10:13:54",2
"SAAKAN0004","SA",20201008,"Ericaceae",-35.72315,136.9732,"2020-10-08T10:13:54",31
"SAAKAN0004","SA",20201008,"Fabaceae",-35.72315,136.9732,"2020-10-08T10:13:54",2
"SAAKAN0004","SA",20201008,"Myrtaceae",-35.72315,136.9732,"2020-10-08T10:13:54",164
"SAAKAN0004","SA",20201008,"Proteaceae",-35.72315,136.9732,"2020-10-08T10:13:54",63
"SAAKAN0004","SA",20201008,"Rutaceae",-35.72315,136.9732,"2020-10-08T10:13:54",1
"SAAKAN0004","SA",20201008,"Xanthorrhoeaceae",-35.72315,136.9732,"2020-10-08T10:13:54",149
"SAAKAN0005","SA",20181023,"Casuarinaceae",-35.81062,136.8829,"2018-10-23T16:02:20",92
"SAAKAN0005","SA",20181023,"Celastraceae",-35.81062,136.8829,"2018-10-23T16:02:20",1
"SAAKAN0005","SA",20181023,"Cyperaceae",-35.81062,136.8829,"2018-10-23T16:02:20",289
"SAAKAN0005","SA",20181023,"Dilleniaceae",-35.81062,136.8829,"2018-10-23T16:02:20",18
"SAAKAN0005","SA",20181023,"Droseraceae",-35.81062,136.8829,"2018-10-23T16:02:20",10
"SAAKAN0005","SA",20181023,"Elaeocarpaceae",-35.81062,136.8829,"2018-10-23T16:02:20",39
"SAAKAN0005","SA",20181023,"Ericaceae",-35.81062,136.8829,"2018-10-23T16:02:20",189
"SAAKAN0005","SA",20181023,"Fabaceae",-35.81062,136.8829,"2018-10-23T16:02:20",400
"SAAKAN0005","SA",20181023,"Lauraceae",-35.81062,136.8829,"2018-10-23T16:02:20",23
"SAAKAN0005","SA",20181023,"Myrtaceae",-35.81062,136.8829,"2018-10-23T16:02:20",275
"SAAKAN0005","SA",20181023,"Picrodendraceae",-35.81062,136.8829,"2018-10-23T16:02:20",25
"SAAKAN0005","SA",20181023,"Proteaceae",-35.81062,136.8829,"2018-10-23T16:02:20",550
"SAAKAN0005","SA",20181023,"Rhamnaceae",-35.81062,136.8829,"2018-10-23T16:02:20",7
"SAAKAN0005","SA",20181023,"Rutaceae",-35.81062,136.8829,"2018-10-23T16:02:20",11
"SAAKAN0005","SA",20181023,"Violaceae",-35.81062,136.8829,"2018-10-23T16:02:20",1
"SAAKAN0005","SA",20181023,"Xanthorrhoeaceae",-35.81062,136.8829,"2018-10-23T16:02:20",106
"SAAKAN0005","SA",20201008,"Apiaceae",-35.81062,136.8829,"2020-10-08T21:02:19",2
"SAAKAN0005","SA",20201008,"Asparagaceae",-35.81062,136.8829,"2020-10-08T21:02:19",4
"SAAKAN0005","SA",20201008,"Casuarinaceae",-35.81062,136.8829,"2020-10-08T21:02:19",10
"SAAKAN0005","SA",20201008,"Cyperaceae",-35.81062,136.8829,"2020-10-08T21:02:19",53
"SAAKAN0005","SA",20201008,"Droseraceae",-35.81062,136.8829,"2020-10-08T21:02:19",5
"SAAKAN0005","SA",20201008,"Elaeocarpaceae",-35.81062,136.8829,"2020-10-08T21:02:19",2
"SAAKAN0005","SA",20201008,"Haloragaceae",-35.81062,136.8829,"2020-10-08T21:02:19",8
"SAAKAN0005","SA",20201008,"Myrtaceae",-35.81062,136.8829,"2020-10-08T21:02:19",126
"SAAKAN0005","SA",20201008,"Proteaceae",-35.81062,136.8829,"2020-10-08T21:02:19",87
"SAAKAN0005","SA",20201008,"Xanthorrhoeaceae",-35.81062,136.8829,"2020-10-08T21:02:19",32
"SAAKAN0006","SA",20181024,"Casuarinaceae",-35.90062,136.8961,"2018-10-24T12:18:27",114
"SAAKAN0006","SA",20181024,"Chenopodiaceae",-35.90062,136.8961,"2018-10-24T12:18:27",27
"SAAKAN0006","SA",20181024,"Cyperaceae",-35.90062,136.8961,"2018-10-24T12:18:27",339
"SAAKAN0006","SA",20181024,"Dilleniaceae",-35.90062,136.8961,"2018-10-24T12:18:27",30
"SAAKAN0006","SA",20181024,"Droseraceae",-35.90062,136.8961,"2018-10-24T12:18:27",11
"SAAKAN0006","SA",20181024,"Elaeocarpaceae",-35.90062,136.8961,"2018-10-24T12:18:27",20
"SAAKAN0006","SA",20181024,"Ericaceae",-35.90062,136.8961,"2018-10-24T12:18:27",22
"SAAKAN0006","SA",20181024,"Fabaceae",-35.90062,136.8961,"2018-10-24T12:18:27",32
"SAAKAN0006","SA",20181024,"Haloragaceae",-35.90062,136.8961,"2018-10-24T12:18:27",9
"SAAKAN0006","SA",20181024,"Lauraceae",-35.90062,136.8961,"2018-10-24T12:18:27",6
"SAAKAN0006","SA",20181024,"Loganiaceae",-35.90062,136.8961,"2018-10-24T12:18:27",1
"SAAKAN0006","SA",20181024,"Myrtaceae",-35.90062,136.8961,"2018-10-24T12:18:27",355
"SAAKAN0006","SA",20181024,"Proteaceae",-35.90062,136.8961,"2018-10-24T12:18:27",250
"SAAKAN0006","SA",20181024,"Rhamnaceae",-35.90062,136.8961,"2018-10-24T12:18:27",2
"SAAKAN0006","SA",20181024,"Rutaceae",-35.90062,136.8961,"2018-10-24T12:18:27",8
"SAAKAN0006","SA",20181024,"Xanthorrhoeaceae",-35.90062,136.8961,"2018-10-24T12:18:27",95
"SAAKAN0006","SA",20201010,"Asparagaceae",-35.90062,136.8961,"2020-10-10T14:34:09",2
"SAAKAN0006","SA",20201010,"Casuarinaceae",-35.90062,136.8961,"2020-10-10T14:34:09",7
"SAAKAN0006","SA",20201010,"Cyperaceae",-35.90062,136.8961,"2020-10-10T14:34:09",14
"SAAKAN0006","SA",20201010,"Dilleniaceae",-35.90062,136.8961,"2020-10-10T14:34:09",3
"SAAKAN0006","SA",20201010,"Fabaceae",-35.90062,136.8961,"2020-10-10T14:34:09",1
"SAAKAN0006","SA",20201010,"Lauraceae",-35.90062,136.8961,"2020-10-10T14:34:09",1
"SAAKAN0006","SA",20201010,"Myrtaceae",-35.90062,136.8961,"2020-10-10T14:34:09",58
"SAAKAN0006","SA",20201010,"Proteaceae",-35.90062,136.8961,"2020-10-10T14:34:09",19
"SAAKAN0006","SA",20201010,"Xanthorrhoeaceae",-35.90062,136.8961,"2020-10-10T14:34:09",17
"SAAKAN0007","SA",20181025,"Asteraceae",-35.90898,136.5866,"2018-10-25T18:46:13",136
"SAAKAN0007","SA",20181025,"Casuarinaceae",-35.90898,136.5866,"2018-10-25T18:46:13",1
"SAAKAN0007","SA",20181025,"Cyperaceae",-35.90898,136.5866,"2018-10-25T18:46:13",26
"SAAKAN0007","SA",20181025,"Dilleniaceae",-35.90898,136.5866,"2018-10-25T18:46:13",126
"SAAKAN0007","SA",20181025,"Ericaceae",-35.90898,136.5866,"2018-10-25T18:46:13",41
"SAAKAN0007","SA",20181025,"Fabaceae",-35.90898,136.5866,"2018-10-25T18:46:13",372
"SAAKAN0007","SA",20181025,"Lamiaceae",-35.90898,136.5866,"2018-10-25T18:46:13",50
"SAAKAN0007","SA",20181025,"Lauraceae",-35.90898,136.5866,"2018-10-25T18:46:13",2
"SAAKAN0007","SA",20181025,"Loganiaceae",-35.90898,136.5866,"2018-10-25T18:46:13",10
"SAAKAN0007","SA",20181025,"Malvaceae",-35.90898,136.5866,"2018-10-25T18:46:13",18
"SAAKAN0007","SA",20181025,"Myrtaceae",-35.90898,136.5866,"2018-10-25T18:46:13",346
"SAAKAN0007","SA",20181025,"Phyllanthaceae",-35.90898,136.5866,"2018-10-25T18:46:13",4
"SAAKAN0007","SA",20181025,"Pittosporaceae",-35.90898,136.5866,"2018-10-25T18:46:13",1
"SAAKAN0007","SA",20181025,"Proteaceae",-35.90898,136.5866,"2018-10-25T18:46:13",102
"SAAKAN0007","SA",20181025,"Rhamnaceae",-35.90898,136.5866,"2018-10-25T18:46:13",70
"SAAKAN0007","SA",20181025,"Rutaceae",-35.90898,136.5866,"2018-10-25T18:46:13",50
"SAAKAN0007","SA",20181025,"Santalaceae",-35.90898,136.5866,"2018-10-25T18:46:13",148
"SAAKAN0007","SA",20181025,"Xanthorrhoeaceae",-35.90898,136.5866,"2018-10-25T18:46:13",54
"SAAKAN0007","SA",20201007,"Araliaceae",-35.90898,136.5866,"2020-10-07T16:28:45",9
"SAAKAN0007","SA",20201007,"Asteraceae",-35.90898,136.5866,"2020-10-07T16:28:45",145
"SAAKAN0007","SA",20201007,"Campanulaceae",-35.90898,136.5866,"2020-10-07T16:28:45",4
"SAAKAN0007","SA",20201007,"Celastraceae",-35.90898,136.5866,"2020-10-07T16:28:45",2
"SAAKAN0007","SA",20201007,"Cyperaceae",-35.90898,136.5866,"2020-10-07T16:28:45",59
"SAAKAN0007","SA",20201007,"Dilleniaceae",-35.90898,136.5866,"2020-10-07T16:28:45",6
"SAAKAN0007","SA",20201007,"Ericaceae",-35.90898,136.5866,"2020-10-07T16:28:45",3
"SAAKAN0007","SA",20201007,"Fabaceae",-35.90898,136.5866,"2020-10-07T16:28:45",20
"SAAKAN0007","SA",20201007,"Goodeniaceae",-35.90898,136.5866,"2020-10-07T16:28:45",19
"SAAKAN0007","SA",20201007,"Iridaceae",-35.90898,136.5866,"2020-10-07T16:28:45",2
"SAAKAN0007","SA",20201007,"Malvaceae",-35.90898,136.5866,"2020-10-07T16:28:45",3
"SAAKAN0007","SA",20201007,"Myrtaceae",-35.90898,136.5866,"2020-10-07T16:28:45",133
"SAAKAN0007","SA",20201007,"Portulacaceae",-35.90898,136.5866,"2020-10-07T16:28:45",4
"SAAKAN0007","SA",20201007,"Proteaceae",-35.90898,136.5866,"2020-10-07T16:28:45",16
"SAAKAN0007","SA",20201007,"Rubiaceae",-35.90898,136.5866,"2020-10-07T16:28:45",3
"SAAKAN0007","SA",20201007,"Xanthorrhoeaceae",-35.90898,136.5866,"2020-10-07T16:28:45",25
"SAAKAN0008","SA",20181026,"Casuarinaceae",-35.90438,137.5513,"2018-10-26T15:40:10",31
"SAAKAN0008","SA",20181026,"Chenopodiaceae",-35.90438,137.5513,"2018-10-26T15:40:10",4
"SAAKAN0008","SA",20181026,"Cyperaceae",-35.90438,137.5513,"2018-10-26T15:40:10",10
"SAAKAN0008","SA",20181026,"Dilleniaceae",-35.90438,137.5513,"2018-10-26T15:40:10",62
"SAAKAN0008","SA",20181026,"Ericaceae",-35.90438,137.5513,"2018-10-26T15:40:10",127
"SAAKAN0008","SA",20181026,"Euphorbiaceae",-35.90438,137.5513,"2018-10-26T15:40:10",7
"SAAKAN0008","SA",20181026,"Fabaceae",-35.90438,137.5513,"2018-10-26T15:40:10",3
"SAAKAN0008","SA",20181026,"Haloragaceae",-35.90438,137.5513,"2018-10-26T15:40:10",1
"SAAKAN0008","SA",20181026,"Lauraceae",-35.90438,137.5513,"2018-10-26T15:40:10",4
"SAAKAN0008","SA",20181026,"Myrtaceae",-35.90438,137.5513,"2018-10-26T15:40:10",941
"SAAKAN0008","SA",20181026,"Phyllanthaceae",-35.90438,137.5513,"2018-10-26T15:40:10",1
"SAAKAN0008","SA",20181026,"Pittosporaceae",-35.90438,137.5513,"2018-10-26T15:40:10",2
"SAAKAN0008","SA",20181026,"Proteaceae",-35.90438,137.5513,"2018-10-26T15:40:10",156
"SAAKAN0008","SA",20181026,"Restionaceae",-35.90438,137.5513,"2018-10-26T15:40:10",178
"SAAKAN0008","SA",20181026,"Rutaceae",-35.90438,137.5513,"2018-10-26T15:40:10",7
"SAAKAN0008","SA",20181026,"Santalaceae",-35.90438,137.5513,"2018-10-26T15:40:10",2
"SAAKAN0008","SA",20181026,"Solanaceae",-35.90438,137.5513,"2018-10-26T15:40:10",1
"SAAKAN0008","SA",20181026,"Xanthorrhoeaceae",-35.90438,137.5513,"2018-10-26T15:40:10",81
"SAAKAN0008","SA",20201013,"Asparagaceae",-35.90438,137.5513,"2020-10-13T00:00:00",2
"SAAKAN0008","SA",20201013,"Casuarinaceae",-35.90438,137.5513,"2020-10-13T00:00:00",29
"SAAKAN0008","SA",20201013,"Cyperaceae",-35.90438,137.5513,"2020-10-13T00:00:00",7
"SAAKAN0008","SA",20201013,"Dilleniaceae",-35.90438,137.5513,"2020-10-13T00:00:00",55
"SAAKAN0008","SA",20201013,"Ericaceae",-35.90438,137.5513,"2020-10-13T00:00:00",111
"SAAKAN0008","SA",20201013,"Euphorbiaceae",-35.90438,137.5513,"2020-10-13T00:00:00",12
"SAAKAN0008","SA",20201013,"Fabaceae",-35.90438,137.5513,"2020-10-13T00:00:00",1
"SAAKAN0008","SA",20201013,"Iridaceae",-35.90438,137.5513,"2020-10-13T00:00:00",1
"SAAKAN0008","SA",20201013,"Lauraceae",-35.90438,137.5513,"2020-10-13T00:00:00",6
"SAAKAN0008","SA",20201013,"Loganiaceae",-35.90438,137.5513,"2020-10-13T00:00:00",4
"SAAKAN0008","SA",20201013,"Myrtaceae",-35.90438,137.5513,"2020-10-13T00:00:00",835
"SAAKAN0008","SA",20201013,"Pittosporaceae",-35.90438,137.5513,"2020-10-13T00:00:00",1
"SAAKAN0008","SA",20201013,"Proteaceae",-35.90438,137.5513,"2020-10-13T00:00:00",144
"SAAKAN0008","SA",20201013,"Restionaceae",-35.90438,137.5513,"2020-10-13T00:00:00",279
"SAAKAN0008","SA",20201013,"Rutaceae",-35.90438,137.5513,"2020-10-13T00:00:00",13
"SAAKAN0008","SA",20201013,"Xanthorrhoeaceae",-35.90438,137.5513,"2020-10-13T00:00:00",103
"SAAKAN0009","SA",20181027,"Apiaceae",-35.94303,137.3248,"2018-10-27T14:26:22",8
"SAAKAN0009","SA",20181027,"Asteraceae",-35.94303,137.3248,"2018-10-27T14:26:22",8
"SAAKAN0009","SA",20181027,"Celastraceae",-35.94303,137.3248,"2018-10-27T14:26:22",1
"SAAKAN0009","SA",20181027,"Cyperaceae",-35.94303,137.3248,"2018-10-27T14:26:22",61
"SAAKAN0009","SA",20181027,"Dilleniaceae",-35.94303,137.3248,"2018-10-27T14:26:22",28
"SAAKAN0009","SA",20181027,"Ericaceae",-35.94303,137.3248,"2018-10-27T14:26:22",5
"SAAKAN0009","SA",20181027,"Euphorbiaceae",-35.94303,137.3248,"2018-10-27T14:26:22",5
"SAAKAN0009","SA",20181027,"Fabaceae",-35.94303,137.3248,"2018-10-27T14:26:22",285
"SAAKAN0009","SA",20181027,"Goodeniaceae",-35.94303,137.3248,"2018-10-27T14:26:22",38
"SAAKAN0009","SA",20181027,"Lauraceae",-35.94303,137.3248,"2018-10-27T14:26:22",6
"SAAKAN0009","SA",20181027,"Loganiaceae",-35.94303,137.3248,"2018-10-27T14:26:22",383
"SAAKAN0009","SA",20181027,"Myrtaceae",-35.94303,137.3248,"2018-10-27T14:26:22",430
"SAAKAN0009","SA",20181027,"Proteaceae",-35.94303,137.3248,"2018-10-27T14:26:22",52
"SAAKAN0009","SA",20181027,"Rhamnaceae",-35.94303,137.3248,"2018-10-27T14:26:22",75
"SAAKAN0009","SA",20181027,"Rutaceae",-35.94303,137.3248,"2018-10-27T14:26:22",14
"SAAKAN0009","SA",20181027,"Santalaceae",-35.94303,137.3248,"2018-10-27T14:26:22",22
"SAAKAN0009","SA",20181027,"Sapindaceae",-35.94303,137.3248,"2018-10-27T14:26:22",17
"SAAKAN0009","SA",20181027,"Thymelaeaceae",-35.94303,137.3248,"2018-10-27T14:26:22",4
"SAAKAN0009","SA",20181027,"Xanthorrhoeaceae",-35.94303,137.3248,"2018-10-27T14:26:22",8
"SAAKAN0009","SA",20201013,"Apiaceae",-35.94303,137.3248,"2020-10-13T10:14:58",7
"SAAKAN0009","SA",20201013,"Asteraceae",-35.94303,137.3248,"2020-10-13T10:14:58",1
"SAAKAN0009","SA",20201013,"Cyperaceae",-35.94303,137.3248,"2020-10-13T10:14:58",44
"SAAKAN0009","SA",20201013,"Dilleniaceae",-35.94303,137.3248,"2020-10-13T10:14:58",13
"SAAKAN0009","SA",20201013,"Ericaceae",-35.94303,137.3248,"2020-10-13T10:14:58",3
"SAAKAN0009","SA",20201013,"Euphorbiaceae",-35.94303,137.3248,"2020-10-13T10:14:58",4
"SAAKAN0009","SA",20201013,"Fabaceae",-35.94303,137.3248,"2020-10-13T10:14:58",211
"SAAKAN0009","SA",20201013,"Goodeniaceae",-35.94303,137.3248,"2020-10-13T10:14:58",15
"SAAKAN0009","SA",20201013,"Lauraceae",-35.94303,137.3248,"2020-10-13T10:14:58",2
"SAAKAN0009","SA",20201013,"Loganiaceae",-35.94303,137.3248,"2020-10-13T10:14:58",283
"SAAKAN0009","SA",20201013,"Myrtaceae",-35.94303,137.3248,"2020-10-13T10:14:58",366
"SAAKAN0009","SA",20201013,"Proteaceae",-35.94303,137.3248,"2020-10-13T10:14:58",38
"SAAKAN0009","SA",20201013,"Rhamnaceae",-35.94303,137.3248,"2020-10-13T10:14:58",76
"SAAKAN0009","SA",20201013,"Rutaceae",-35.94303,137.3248,"2020-10-13T10:14:58",8
"SAAKAN0009","SA",20201013,"Santalaceae",-35.94303,137.3248,"2020-10-13T10:14:58",10
"SAAKAN0009","SA",20201013,"Sapindaceae",-35.94303,137.3248,"2020-10-13T10:14:58",4
"SAAKAN0009","SA",20201013,"Xanthorrhoeaceae",-35.94303,137.3248,"2020-10-13T10:14:58",13
"SAAKAN0010","SA",20181028,"Dilleniaceae",-35.84202,137.907,"2018-10-28T11:10:41",76
"SAAKAN0010","SA",20181028,"Ericaceae",-35.84202,137.907,"2018-10-28T11:10:41",22
"SAAKAN0010","SA",20181028,"Fabaceae",-35.84202,137.907,"2018-10-28T11:10:41",94
"SAAKAN0010","SA",20181028,"Hemerocallidaceae",-35.84202,137.907,"2018-10-28T11:10:41",1
"SAAKAN0010","SA",20181028,"Iridaceae",-35.84202,137.907,"2018-10-28T11:10:41",71
"SAAKAN0010","SA",20181028,"Loganiaceae",-35.84202,137.907,"2018-10-28T11:10:41",44
"SAAKAN0010","SA",20181028,"Myrtaceae",-35.84202,137.907,"2018-10-28T11:10:41",837
"SAAKAN0010","SA",20181028,"Phyllanthaceae",-35.84202,137.907,"2018-10-28T11:10:41",1
"SAAKAN0010","SA",20181028,"Plantaginaceae",-35.84202,137.907,"2018-10-28T11:10:41",4
"SAAKAN0010","SA",20181028,"Poaceae",-35.84202,137.907,"2018-10-28T11:10:41",5
"SAAKAN0010","SA",20181028,"Polygalaceae",-35.84202,137.907,"2018-10-28T11:10:41",1
"SAAKAN0010","SA",20181028,"Proteaceae",-35.84202,137.907,"2018-10-28T11:10:41",1
"SAAKAN0010","SA",20181028,"Rhamnaceae",-35.84202,137.907,"2018-10-28T11:10:41",6
"SAAKAN0010","SA",20181028,"Santalaceae",-35.84202,137.907,"2018-10-28T11:10:41",12
"SAAKAN0010","SA",20181028,"Sapindaceae",-35.84202,137.907,"2018-10-28T11:10:41",54
"SAAKAN0010","SA",20201014,"Apiaceae",-35.84202,137.907,"2020-10-14T19:01:09",1
"SAAKAN0010","SA",20201014,"Campanulaceae",-35.84202,137.907,"2020-10-14T19:01:09",1
"SAAKAN0010","SA",20201014,"Dilleniaceae",-35.84202,137.907,"2020-10-14T19:01:09",24
"SAAKAN0010","SA",20201014,"Ericaceae",-35.84202,137.907,"2020-10-14T19:01:09",10
"SAAKAN0010","SA",20201014,"Fabaceae",-35.84202,137.907,"2020-10-14T19:01:09",105
"SAAKAN0010","SA",20201014,"Iridaceae",-35.84202,137.907,"2020-10-14T19:01:09",30
"SAAKAN0010","SA",20201014,"Loganiaceae",-35.84202,137.907,"2020-10-14T19:01:09",23
"SAAKAN0010","SA",20201014,"Myrtaceae",-35.84202,137.907,"2020-10-14T19:01:09",671
"SAAKAN0010","SA",20201014,"Plantaginaceae",-35.84202,137.907,"2020-10-14T19:01:09",1
"SAAKAN0010","SA",20201014,"Poaceae",-35.84202,137.907,"2020-10-14T19:01:09",6
"SAAKAN0010","SA",20201014,"Proteaceae",-35.84202,137.907,"2020-10-14T19:01:09",2
"SAAKAN0010","SA",20201014,"Rhamnaceae",-35.84202,137.907,"2020-10-14T19:01:09",24
"SAAKAN0010","SA",20201014,"Rutaceae",-35.84202,137.907,"2020-10-14T19:01:09",9
"SAAKAN0010","SA",20201014,"Santalaceae",-35.84202,137.907,"2020-10-14T19:01:09",5
"SAAKAN0010","SA",20201014,"Sapindaceae",-35.84202,137.907,"2020-10-14T19:01:09",22
"SAAKAN0011","SA",20181029,"Araliaceae",-35.78337,138.0617,"2018-10-29T11:04:21",2
"SAAKAN0011","SA",20181029,"Asparagaceae",-35.78337,138.0617,"2018-10-29T11:04:21",22
"SAAKAN0011","SA",20181029,"Cyperaceae",-35.78337,138.0617,"2018-10-29T11:04:21",137
"SAAKAN0011","SA",20181029,"Fabaceae",-35.78337,138.0617,"2018-10-29T11:04:21",45
"SAAKAN0011","SA",20181029,"Geraniaceae",-35.78337,138.0617,"2018-10-29T11:04:21",1
"SAAKAN0011","SA",20181029,"Haloragaceae",-35.78337,138.0617,"2018-10-29T11:04:21",1
"SAAKAN0011","SA",20181029,"Iridaceae",-35.78337,138.0617,"2018-10-29T11:04:21",13
"SAAKAN0011","SA",20181029,"Myrtaceae",-35.78337,138.0617,"2018-10-29T11:04:21",906
"SAAKAN0011","SA",20181029,"Oxalidaceae",-35.78337,138.0617,"2018-10-29T11:04:21",5
"SAAKAN0011","SA",20181029,"Phyllanthaceae",-35.78337,138.0617,"2018-10-29T11:04:21",1
"SAAKAN0011","SA",20181029,"Poaceae",-35.78337,138.0617,"2018-10-29T11:04:21",62
"SAAKAN0011","SA",20181029,"Pteridaceae",-35.78337,138.0617,"2018-10-29T11:04:21",1
"SAAKAN0011","SA",20181029,"Ranunculaceae",-35.78337,138.0617,"2018-10-29T11:04:21",1
"SAAKAN0011","SA",20181029,"Rubiaceae",-35.78337,138.0617,"2018-10-29T11:04:21",5
"SAAKAN0011","SA",20181029,"Rutaceae",-35.78337,138.0617,"2018-10-29T11:04:21",34
"SAAKAN0011","SA",20201015,"Apiaceae",-35.78337,138.0617,"2020-10-15T16:08:43",2
"SAAKAN0011","SA",20201015,"Araliaceae",-35.78337,138.0617,"2020-10-15T16:08:43",10
"SAAKAN0011","SA",20201015,"Asparagaceae",-35.78337,138.0617,"2020-10-15T16:08:43",15
"SAAKAN0011","SA",20201015,"Asteraceae",-35.78337,138.0617,"2020-10-15T16:08:43",8
"SAAKAN0011","SA",20201015,"Cyperaceae",-35.78337,138.0617,"2020-10-15T16:08:43",86
"SAAKAN0011","SA",20201015,"Droseraceae",-35.78337,138.0617,"2020-10-15T16:08:43",1
"SAAKAN0011","SA",20201015,"Ericaceae",-35.78337,138.0617,"2020-10-15T16:08:43",4
"SAAKAN0011","SA",20201015,"Fabaceae",-35.78337,138.0617,"2020-10-15T16:08:43",29
"SAAKAN0011","SA",20201015,"Haloragaceae",-35.78337,138.0617,"2020-10-15T16:08:43",3
"SAAKAN0011","SA",20201015,"Iridaceae",-35.78337,138.0617,"2020-10-15T16:08:43",5
"SAAKAN0011","SA",20201015,"Myrtaceae",-35.78337,138.0617,"2020-10-15T16:08:43",789
"SAAKAN0011","SA",20201015,"Oxalidaceae",-35.78337,138.0617,"2020-10-15T16:08:43",10
"SAAKAN0011","SA",20201015,"Phyllanthaceae",-35.78337,138.0617,"2020-10-15T16:08:43",4
"SAAKAN0011","SA",20201015,"Plantaginaceae",-35.78337,138.0617,"2020-10-15T16:08:43",2
"SAAKAN0011","SA",20201015,"Poaceae",-35.78337,138.0617,"2020-10-15T16:08:43",35
"SAAKAN0011","SA",20201015,"Pteridaceae",-35.78337,138.0617,"2020-10-15T16:08:43",1
"SAAKAN0011","SA",20201015,"Ranunculaceae",-35.78337,138.0617,"2020-10-15T16:08:43",2
"SAAKAN0011","SA",20201015,"Rubiaceae",-35.78337,138.0617,"2020-10-15T16:08:43",7
"SAAKAN0011","SA",20201015,"Rutaceae",-35.78337,138.0617,"2020-10-15T16:08:43",23
"SAAKAN0012","SA",20181030,"Asteraceae",-35.88435,137.9899,"2018-10-30T17:35:02",26
"SAAKAN0012","SA",20181030,"Chenopodiaceae",-35.88435,137.9899,"2018-10-30T17:35:02",2
"SAAKAN0012","SA",20181030,"Dilleniaceae",-35.88435,137.9899,"2018-10-30T17:35:02",4
"SAAKAN0012","SA",20181030,"Ericaceae",-35.88435,137.9899,"2018-10-30T17:35:02",265
"SAAKAN0012","SA",20181030,"Euphorbiaceae",-35.88435,137.9899,"2018-10-30T17:35:02",22
"SAAKAN0012","SA",20181030,"Fabaceae",-35.88435,137.9899,"2018-10-30T17:35:02",75
